Date,Stock,Adj Close,High,Low,Volume
2021-01-06,AMC,2.00999999,2.230000019,1.970000029,67363300
2021-01-06,BBBY,21.03000069,21.56999969,20.15999985,19065700
2021-01-06,GME,4.590000153,4.744999886,4.332499981,24224800
2021-01-06,GOOGL,86.14399719,87.19850159,84.80500031,46588000
2021-01-06,TSLA,251.9933319,258,249.6999969,134100000
2021-01-07,AMC,2.049999952,2.109999895,2.019999981,26150500
2021-01-07,BBBY,18.72999954,19.57999992,17.75,37425800
2021-01-07,GME,4.519999981,4.862500191,4.505000114,24517200
2021-01-07,GOOGL,88.71700287,88.89099884,86.33799744,41936000
2021-01-07,TSLA,272.0133362,272.3299866,258.3999939,154496700
2021-01-08,AMC,2.140000105,2.210000038,2.069999933,39553300
2021-01-08,BBBY,18.94000053,19.52000046,18.73999977,11213800
2021-01-08,GME,4.422500134,4.574999809,4.269999981,25928000
2021-01-08,GOOGL,89.89150238,89.96800232,88.06099701,35484000
2021-01-08,TSLA,293.3399963,294.8299866,279.4633179,225166500
2021-01-11,AMC,2.200000048,2.269999981,2.150000095,41695800
2021-01-11,BBBY,20.48999977,20.69000053,18.61000061,16149200
2021-01-11,GME,4.985000134,5.162499905,4.752500057,59632000
2021-01-11,GOOGL,87.8144989,89.21900177,87.60700226,34796000
2021-01-11,TSLA,270.3966675,284.8099976,267.8733215,177904800
2021-01-12,AMC,2.289999962,2.390000105,2.24000001,41549200
2021-01-12,BBBY,21.53000069,21.62999916,20.20000076,8798500
2021-01-12,GME,4.987500191,5.099999905,4.829999924,28242800
2021-01-12,GOOGL,86.87149811,88.39499664,85.81900024,29528000
2021-01-12,TSLA,283.1466675,289.3333435,275.7799988,138812100
2021-01-13,AMC,2.180000067,2.380000114,2.130000114,45847700
2021-01-13,BBBY,23.02000046,24.42000008,21.18000031,19014600
2021-01-13,GME,7.849999905,9.662500381,5.007500172,578006800
2021-01-13,GOOGL,87.36250305,87.81950378,86.36599731,23432000
2021-01-13,TSLA,284.8033447,286.8233337,277.3333435,99937500
2021-01-14,AMC,2.180000067,2.319999933,2.130000114,49638800
2021-01-14,BBBY,27.34000015,27.73999977,23.39999962,29231300
2021-01-14,GME,9.977499962,10.76500034,8.262499809,374869600
2021-01-14,GOOGL,86.54599762,88.37750244,86.30349731,29212000
2021-01-14,TSLA,281.6666565,287.6666565,279.5833435,93798900
2021-01-15,AMC,2.329999924,2.549999952,2.180000067,162356400
2021-01-15,BBBY,25.60000038,27.29000092,24.87999916,13654700
2021-01-15,GME,8.875,10.1875,8.50249958,187465600
2021-01-15,GOOGL,86.3809967,87.3809967,85.58550262,31444000
2021-01-15,TSLA,275.3866577,286.6333313,273.0333252,116332800
2021-01-19,AMC,3.059999943,3.200000048,2.569999933,256276000
2021-01-19,BBBY,25.03000069,26.5,24.32999992,9033000
2021-01-19,GME,9.840000153,11.38000011,9.159999847,298887600
2021-01-19,GOOGL,89.22350311,90.19200134,86.64150238,41660000
2021-01-19,TSLA,281.5166626,283.3333435,277.6666565,76101000
2021-01-20,AMC,2.970000029,3.339999914,2.75,181862200
2021-01-20,BBBY,24.96999931,25.96999931,24.45999908,7022700
2021-01-20,GME,9.779999733,10.29749966,9.015000343,133887200
2021-01-20,GOOGL,94.00350189,94.98600006,90.97550201,64152000
2021-01-20,TSLA,283.4833374,286.5,279.0933228,76997700
2021-01-21,AMC,2.980000019,3.059999943,2.849999905,64823800
2021-01-21,BBBY,26.87000084,28.60000038,25.10000038,16640700
2021-01-21,GME,10.75749969,11.1875,9.25,224867600
2021-01-21,GOOGL,94.20749664,96.60399628,93.97049713,58634000
2021-01-21,TSLA,281.6633301,285.2399902,280.4733276,61563300
2021-01-22,AMC,3.50999999,3.74000001,2.809999943,268273400
2021-01-22,BBBY,30.20999908,31.45000076,26.12000084,38895400
2021-01-22,GME,16.25250053,19.19000053,10.57999992,788631600
2021-01-22,GOOGL,94.62799835,95.21949768,93.82499695,32744000
2021-01-22,TSLA,282.2133179,282.6666565,276.206665,60199500
2021-01-25,AMC,4.420000076,4.880000114,3.849999905,443238100
2021-01-25,BBBY,30.68000031,47.72999954,30.30999947,89053000
2021-01-25,GME,19.19750023,39.79499817,15.28250027,711496000
2021-01-25,GOOGL,94.71399689,96.09100342,92.95800018,50586000
2021-01-25,TSLA,293.6000061,300.1333313,279.6066589,123520200
2021-01-26,AMC,4.960000038,5.190000057,4.369999886,456850200
2021-01-26,BBBY,36.86999893,38.29999924,28.78000069,63986200
2021-01-26,GME,36.99499893,37.5,20.04999924,714352000
2021-01-26,GOOGL,95.39749908,95.78749847,93.8065033,31462000
2021-01-26,TSLA,294.3633423,298.6333313,290.5333252,69394800
2021-01-27,AMC,19.89999962,20.36000061,11.01000023,1222342500
2021-01-27,BBBY,52.88999939,53.90000153,41.11999893,90316800
2021-01-27,GME,86.87750244,95,62.25,373586800
2021-01-27,GOOGL,90.9469986,94.02349854,89.86399841,82512000
2021-01-27,TSLA,288.0533447,297.1666565,286.2200012,82002000
2021-01-28,AMC,8.630000114,16.5,6.510000229,591223900
2021-01-28,BBBY,33.63999939,49.47999954,30.07999992,58499900
2021-01-28,GME,48.40000153,120.75,28.0625,235263200
2021-01-28,GOOGL,92.66000366,94.39949799,91.55000305,55278000
2021-01-28,TSLA,278.4766541,282.6666565,267,79134000
2021-01-29,AMC,13.26000023,16,11.60000038,602193300
2021-01-29,BBBY,35.33000183,40.90000153,32.25,21720200
2021-01-29,GME,81.25,103.4950027,62.5,202264400
2021-01-29,GOOGL,91.36799622,92.3769989,90.07800293,44530000
2021-01-29,TSLA,264.5100098,280.8033447,260.0333252,104972400
2021-02-01,AMC,13.30000019,17.25,12.90999985,434608000
2021-02-01,BBBY,30.26000023,34.68000031,29.25,13869700
2021-02-01,GME,56.25,80.5,53,149528800
2021-02-01,GOOGL,94.65350342,95.77700043,92.22949982,40252000
2021-02-01,TSLA,279.936676,280.6666565,265.186676,76174200
2021-02-02,AMC,7.820000172,10.10000038,6,462775900
2021-02-02,BBBY,25.37999916,27.89999962,24.59000015,21419100
2021-02-02,GME,22.5,39.5,18.55500031,312732400
2021-02-02,GOOGL,95.95600128,97.46849823,95.3184967,66332000
2021-02-02,TSLA,290.9299927,293.5,280.7333374,73038600
2021-02-03,AMC,8.970000267,9.770000458,7.889999866,221405100
2021-02-03,BBBY,28.02000046,28.09000015,25.52000046,9764400
2021-02-03,GME,23.10250092,28.35000038,21.3125,170794000
2021-02-03,GOOGL,102.9440002,105.3310013,100.6774979,97882000
2021-02-03,TSLA,284.8966675,292.6933289,284.3533325,55030500
2021-02-04,AMC,7.090000153,8.739999771,7,162985800
2021-02-04,BBBY,27.01000023,28.94000053,25.82999992,7986600
2021-02-04,GME,13.375,22.875,13.33250046,249709200
2021-02-04,GOOGL,102.6815033,103.4649963,101.7549973,48596000
2021-02-04,TSLA,283.3299866,285.5,277.8066711,47438100
2021-02-05,AMC,6.829999924,8.270000458,6.519999981,197097600
2021-02-05,BBBY,26.54000092,27.94000053,26.39999962,3904700
2021-02-05,GME,15.94250011,23.75,12.77250004,325380000
2021-02-05,GOOGL,104.4414978,104.7969971,102.5,29866000
2021-02-05,TSLA,284.0766602,288.2566528,279.6566772,55699800
2021-02-08,AMC,6.179999828,6.889999866,5.75,128171500
2021-02-08,BBBY,26.27000046,27.37000084,25.89999962,4192300
2021-02-08,GME,15,18.16500092,14.50500011,102749200
2021-02-08,GOOGL,104.2259979,105.75,103.1675034,28828000
2021-02-08,TSLA,287.8066711,292.5899963,284.9166565,60485100
2021-02-09,AMC,5.5,5.809999943,5.260000229,102588100
2021-02-09,BBBY,27.12000084,27.37999916,25.70999908,4457200
2021-02-09,GME,12.57750034,14.25,11.63000011,107372400
2021-02-09,GOOGL,103.7695007,104.925499,103.5,21892000
2021-02-09,TSLA,283.1533203,286.6000061,280.5833435,45473100
2021-02-10,AMC,5.800000191,6.590000153,5.449999809,152810800
2021-02-10,BBBY,29.02000046,29.72999954,26.70000076,6891700
2021-02-10,GME,12.80000019,15.70750046,11.63749981,145820000
2021-02-10,GOOGL,104.3239975,104.9440002,102.6119995,25102000
2021-02-10,TSLA,268.2733459,281.6066589,266.6733398,108648300
2021-02-11,AMC,5.610000134,5.849999905,5.46999979,55920400
2021-02-11,BBBY,27.59000015,30.95000076,27.29999924,7814100
2021-02-11,GME,12.77499962,13.82999992,12.05500031,52226800
2021-02-11,GOOGL,104.4375,104.6999969,103.4430008,20480000
2021-02-11,TSLA,270.5533447,276.6266785,267.2433472,64868400
2021-02-12,AMC,5.590000153,5.96999979,5.519999981,46773000
2021-02-12,BBBY,28.14999962,28.64999962,27.59000015,3222700
2021-02-12,GME,13.10000038,13.81000042,12.01249981,58293200
2021-02-12,GOOGL,104.751503,104.9749985,103.6784973,18990000
2021-02-12,TSLA,272.0400085,272.4433289,261.7766724,71304900
2021-02-16,AMC,5.650000095,6.050000191,5.489999771,61165700
2021-02-16,BBBY,27.78000069,28.43000031,26.62999916,3648700
2021-02-16,GME,12.37749958,13.375,12.26000023,32700000
2021-02-16,GOOGL,105.5350037,107.2570038,104.5875015,31004000
2021-02-16,TSLA,265.4066772,273.6666565,264.1466675,59406900
2021-02-17,AMC,5.550000191,5.619999886,5.320000172,38849000
2021-02-17,BBBY,26.37999916,27.76000023,25.72999954,4030200
2021-02-17,GME,11.48499966,12.79749966,11.14000034,36747200
2021-02-17,GOOGL,105.9309998,106.1220016,104.4175034,20294000
2021-02-17,TSLA,266.0499878,266.6133423,254.0033264,77989500
2021-02-18,AMC,5.510000229,6.25,5.460000038,130540800
2021-02-18,BBBY,26.29000092,26.62999916,25.79999924,2326400
2021-02-18,GME,10.17249966,12.21749973,10.16250038,95962400
2021-02-18,GOOGL,105.2904968,106.0995026,104.6664963,22546000
2021-02-18,TSLA,262.4599915,264.8966675,258.7566528,53871300
2021-02-19,AMC,5.699999809,5.769999981,5.510000229,40249100
2021-02-19,BBBY,26.46999931,26.97999954,25.95999908,2477400
2021-02-19,GME,10.14750004,10.97249985,9.625,59312800
2021-02-19,GOOGL,104.4404984,105.9290009,104.1715012,37938000
2021-02-19,TSLA,260.4333191,265.5966797,259.1233215,56874900
2021-02-22,AMC,6.550000191,6.679999828,5.75,173409000
2021-02-22,BBBY,26.27000046,27.02000046,26.07999992,3882000
2021-02-22,GME,11.5,12.12749958,10.60000038,77904000
2021-02-22,GOOGL,102.7129974,104.0165024,102.4000015,29466000
2021-02-22,TSLA,238.1666718,256.1666565,236.7333374,111809100
2021-02-23,AMC,7.699999809,7.860000134,6.010000229,264876400
2021-02-23,BBBY,25.98999977,26.14999962,24.04999924,4629600
2021-02-23,GME,11.24250031,11.55749989,10,30260800
2021-02-23,GOOGL,103.0059967,103.625,99.5114975,34658000
2021-02-23,TSLA,232.9466705,237.8699951,206.3333282,199820700
2021-02-24,AMC,9.090000153,9.829999924,6.989999771,376881800
2021-02-24,BBBY,27.37999916,27.69000053,25.35000038,6664100
2021-02-24,GME,22.92749977,22.92749977,11.17500019,332446800
2021-02-24,GOOGL,104.1904984,104.4160004,101.376503,22608000
2021-02-24,TSLA,247.3399963,248.3333282,231.3899994,110301000
2021-02-25,AMC,8.289999962,11,7.849999905,445717400
2021-02-25,BBBY,26.29000092,29.38999939,26.26000023,5937800
2021-02-25,GME,27.18250084,46.16999817,25.25,601235200
2021-02-25,GOOGL,100.7975006,104.1500015,100.324501,41548000
2021-02-25,TSLA,227.406662,245.7366638,223.5266724,117071700
2021-02-26,AMC,8.010000229,9.010000229,7.630000114,137028000
2021-02-26,BBBY,26.86000061,27.09000015,25.46999931,3783200
2021-02-26,GME,25.43499947,35.72499847,21.5,368776800
2021-02-26,GOOGL,101.0954971,102.8259964,100.050499,40042000
2021-02-26,TSLA,225.1666718,235.5666656,219.8366699,123267600
2021-03-01,AMC,9.180000305,9.449999809,8.420000076,143586500
2021-03-01,BBBY,27.86000061,28.36000061,26.89999962,3781300
2021-03-01,GME,30.10000038,33.49750137,24.99250031,199176000
2021-03-01,GOOGL,103.4830017,103.8115005,101.7210007,26060000
2021-03-01,TSLA,239.4766693,239.6666718,228.3500061,81408600
2021-03-02,AMC,8.930000305,9.399999619,8.510000229,78135400
2021-03-02,BBBY,27.72999954,29.29999924,27.67000008,3159300
2021-03-02,GME,29.54500008,33.29999924,28.04999924,135132000
2021-03-02,GOOGL,103.223999,104.7369995,102.8335037,25564000
2021-03-02,TSLA,228.8133392,240.3699951,228.3333282,71196600
2021-03-03,AMC,8.579999924,9.140000343,8.5,55651900
2021-03-03,BBBY,29.03000069,31.97999954,27.54999924,9775000
2021-03-03,GME,31.04500008,31.9375,28.28000069,77095600
2021-03-03,GOOGL,100.5705032,103.7994995,99.69999695,33892000
2021-03-03,TSLA,217.7333374,233.5666656,217.2366638,90624000
2021-03-04,AMC,8.029999733,8.590000153,7.5,77822600
2021-03-04,BBBY,28.65999985,30.07999992,27.25,5213200
2021-03-04,GME,33.08750153,36.96749878,28.82500076,130427600
2021-03-04,GOOGL,101.6965027,103.7294998,100.2714996,49216000
2021-03-04,TSLA,207.1466675,222.8166656,200,197758500
2021-03-05,AMC,8.050000191,8.270000458,7.630000114,59734100
2021-03-05,BBBY,28.09000015,29.45999908,26.54000092,3689900
2021-03-05,GME,34.43500137,37.88249969,31.875,122934800
2021-03-05,GOOGL,104.8535004,105.3099976,101.3889999,53100000
2021-03-05,TSLA,199.3166656,209.2799988,179.8300018,268189500
2021-03-08,AMC,9.289999962,9.479999542,8.31000042,114343800
2021-03-08,BBBY,30.96999931,31.35000038,27.90999985,5249000
2021-03-08,GME,48.625,52.71749878,36.52500153,254262400
2021-03-08,GOOGL,100.375,105.6869965,100.2594986,36868000
2021-03-08,TSLA,187.6666718,206.7100067,186.2633362,155361000
2021-03-09,AMC,10.5,10.77000046,9.220000267,150415600
2021-03-09,BBBY,29.79000092,33.11999893,29.67000008,6416900
2021-03-09,GME,61.72499847,62.46250153,52.12749863,156397200
2021-03-09,GOOGL,102.0179977,103.1959991,101.7799988,33920000
2021-03-09,TSLA,224.5266724,226.0299988,198.4033356,202569900
2021-03-10,AMC,9.850000381,12.47000027,9.510000229,261918600
2021-03-10,BBBY,28.20999908,30.60000038,27.81999969,5372600
2021-03-10,GME,66.25,87.125,43,286282400
2021-03-10,GOOGL,101.8095016,103.0699997,100.9664993,27100000
2021-03-10,TSLA,222.6866608,239.2833405,218.3533325,181817100
2021-03-11,AMC,10.27999973,10.86999989,9.899999619,83933600
2021-03-11,BBBY,28.70999908,29.51000023,28.27000046,2648700
2021-03-11,GME,65,70.375,58.15000153,113250000
2021-03-11,GOOGL,105.0270004,105.5634995,102.8225021,27702000
2021-03-11,TSLA,233.1999969,234.1666718,225.7266693,108761700
2021-03-12,AMC,11.15999985,11.39999962,9.93999958,111146700
2021-03-12,BBBY,30.15999985,30.90999985,28.10000038,2877600
2021-03-12,GME,66.125,73.875,65.56749725,103383600
2021-03-12,GOOGL,102.5,103.8805008,101.6210022,33818000
2021-03-12,TSLA,231.2433319,231.6266632,222.0466614,100751400
2021-03-15,AMC,14.03999996,14.48999977,11.85000038,277713300
2021-03-15,BBBY,32.59999847,33.06999969,30.20000076,4583000
2021-03-15,GME,55.03499985,70.75,51.5,96401600
2021-03-15,GOOGL,102.7220001,102.7494965,101.3895035,26168000
2021-03-15,TSLA,235.9799957,237.7266693,228.0133362,88006800
2021-03-16,AMC,13.02000046,13.61999989,12.34000015,125967600
2021-03-16,BBBY,31.11000061,32.38000107,30.60000038,3225100
2021-03-16,GME,52.04249954,55.17499924,43.08750153,141691600
2021-03-16,GOOGL,104.1945038,105.6839981,102.9645004,31900000
2021-03-16,TSLA,225.6266632,235.9733276,223.6666718,96587100
2021-03-17,AMC,13.56000042,13.65999985,13,78053600
2021-03-17,BBBY,30.96999931,31.56999969,30.07999992,1890900
2021-03-17,GME,52.45249939,57.86750031,51,65926400
2021-03-17,GOOGL,104.1110001,104.9499969,102.2060013,26382000
2021-03-17,TSLA,233.9366608,234.5766602,217.0033264,121117500
2021-03-18,AMC,14,14.53999996,13.56999969,121418000
2021-03-18,BBBY,30.59000015,33.33000183,30.39999962,3173500
2021-03-18,GME,50.4375,54.72000122,48.91249847,47059600
2021-03-18,GOOGL,101.0670013,103.4375,100.9589996,31700000
2021-03-18,TSLA,217.7200012,229.7433319,217.3333282,99674400
2021-03-19,AMC,13.93000031,14.18000031,13.27999973,153206000
2021-03-19,BBBY,31.57999992,32.13999939,30.29999924,5879800
2021-03-19,GME,50.06750107,56.75,45.66500092,98709200
2021-03-19,GOOGL,101.3479996,101.8519974,100.1464996,46072000
2021-03-19,TSLA,218.2899933,219.0766602,208.206665,128682000
2021-03-22,AMC,12.48999977,13.18999958,11.76000023,88760100
2021-03-22,BBBY,31.73999977,32.20000076,30.36000061,2874400
2021-03-22,GME,48.62250137,52.59000015,46.54999924,40246000
2021-03-22,GOOGL,101.5345001,102.4169998,100.6999969,33536000
2021-03-22,TSLA,223.3333282,233.206665,222.9166718,118536600
2021-03-23,AMC,10.65999985,11.93000031,10.36999989,87923200
2021-03-23,BBBY,30.02000046,31.89999962,29.75,2841400
2021-03-23,GME,45.4375,50.4375,44.38750076,57716400
2021-03-23,GOOGL,102.0664978,103.2054977,101.4000015,28510000
2021-03-23,TSLA,220.7200012,225.9333344,219.1699982,91475700
2021-03-24,AMC,9.020000458,11.21000004,8.930000305,81850700
2021-03-24,BBBY,27.59000015,30.29000092,27.56999969,3717500
2021-03-24,GME,30.08499908,41.74250031,29.65500069,96711600
2021-03-24,GOOGL,101.626503,103.3799973,101.4499969,25218000
2021-03-24,TSLA,210.0899963,222.6733398,210.0366669,101385600
2021-03-25,AMC,10.93999958,11.31999969,8.949999809,131192800
2021-03-25,BBBY,28.80999947,29.26000023,27.04000092,5229800
2021-03-25,GME,45.9375,46.875,29.22500038,203849200
2021-03-25,GOOGL,101.6230011,102.2819977,99.80449677,35616000
2021-03-25,TSLA,213.4633331,215.1666718,203.1666718,117674700
2021-03-26,AMC,10.23999977,11.52999973,10.01000023,84633100
2021-03-26,BBBY,29.26000023,29.87000084,28.31999969,1688100
2021-03-26,GME,45.25,54.73249817,40.81499863,149722800
2021-03-26,GOOGL,101.2365036,101.9694977,100.1924973,27978000
2021-03-26,TSLA,206.2366638,214.6066742,199.9633331,101558400
2021-03-29,AMC,10.35000038,10.76000023,10.09000015,37330700
2021-03-29,BBBY,28.39999962,30.13999939,28.21999931,2071800
2021-03-29,GME,45.32500076,48.47999954,43.37749863,40168800
2021-03-29,GOOGL,102.2894974,102.4605026,100.2724991,26492000
2021-03-29,TSLA,203.7633362,205.4933319,198.6733398,85911000
2021-03-30,AMC,10.35000038,10.52000046,9.760000229,39020500
2021-03-30,BBBY,29.52000046,29.78000069,28.54999924,1719800
2021-03-30,GME,48.61500168,51.07500076,45.5,68379600
2021-03-30,GOOGL,102.3235016,103.1334991,101.8075027,27312000
2021-03-30,TSLA,211.8733368,212.5533295,197.0033264,118297200
2021-03-31,AMC,10.21000004,10.47000027,10.05000019,29832300
2021-03-31,BBBY,29.14999962,29.72999954,29.05999947,1954000
2021-03-31,GME,47.45500183,49.86500168,46.77750015,33575200
2021-03-31,GOOGL,103.1259995,104.3130035,102.3499985,42570000
2021-03-31,TSLA,222.6433258,224,213.7033386,100011900
2021-04-01,AMC,9.359999657,10.26000023,9.149999619,77473900
2021-04-01,BBBY,28.92000008,29.87999916,28.37000084,2295800
2021-04-01,GME,47.86249924,49.24250031,45.90000153,37337200
2021-04-01,GOOGL,106.4889984,106.7874985,104.5715027,39880000
2021-04-01,TSLA,220.5833282,230.8066711,219.8066711,105895200
2021-04-05,AMC,10.60999966,11.25,9.720000267,96082300
2021-04-05,BBBY,28.64999962,29.22999954,28.25,2121200
2021-04-05,GME,46.73749924,48.75,41.20249939,56282000
2021-04-05,GOOGL,110.947998,111.449501,107.260498,48510000
2021-04-05,TSLA,230.3500061,236.0533295,228.2333374,125528400
2021-04-06,AMC,10.19999981,10.5,10,44067000
2021-04-06,BBBY,28.54000092,28.98999977,27.84000015,3400400
2021-04-06,GME,46.125,48,45.88999939,24873200
2021-04-06,GOOGL,110.4629974,111.4000015,110.0895004,35240000
2021-04-06,TSLA,230.5399933,232.1833344,227.1233368,84815400
2021-04-07,AMC,9.850000381,10.18000031,9.850000381,28804300
2021-04-07,BBBY,28.30999947,29.14999962,27.70000076,2156100
2021-04-07,GME,44.49250031,46.125,44.02750015,19073200
2021-04-07,GOOGL,111.9514999,112.2249985,110.6549988,24134000
2021-04-07,TSLA,223.656662,230.4600067,222.613327,78928200
2021-04-08,AMC,9.789999962,10.01000023,9.5,33408700
2021-04-08,BBBY,29.62999916,30.5,27.90999985,5488100
2021-04-08,GME,42.56499863,46.47000122,41.07500076,40189600
2021-04-08,GOOGL,112.5214996,113.5895004,112.1504974,28664000
2021-04-08,TSLA,227.9333344,229.8500061,223.8833313,71772900
2021-04-09,AMC,9.420000076,9.739999771,9.239999771,29254600
2021-04-09,BBBY,30.03000069,30.47999954,29.38999939,2786600
2021-04-09,GME,39.59000015,42.89500046,38.25,37849600
2021-04-09,GOOGL,113.5335007,113.6985016,111.862999,26146000
2021-04-09,TSLA,225.6733398,226.9900055,223.1433258,64311300
2021-04-12,AMC,8.619999886,9.489999771,8.510000229,51269800
2021-04-12,BBBY,29.5,30.84000015,29.40999985,3062100
2021-04-12,GME,35.27249908,40.97499847,33.75249863,66734400
2021-04-12,GOOGL,112.2310028,112.8444977,111.3909988,25024000
2021-04-12,TSLA,233.9933319,234.9333344,227.363327,87407100
2021-04-13,AMC,8.840000153,9.119999886,8.31000042,44049100
2021-04-13,BBBY,27.93000031,29.96999931,27.34000015,7244700
2021-04-13,GME,35.24750137,36.34500122,33,27227600
2021-04-13,GOOGL,112.7214966,113.1735001,112.1524963,25682000
2021-04-13,TSLA,254.1066742,254.3333282,236.886673,133958400
2021-04-14,AMC,9.350000381,9.81000042,8.899999619,51166300
2021-04-14,BBBY,24.52000046,25.88999939,23.68000031,23381500
2021-04-14,GME,41.63249969,43.52249908,35.75,84552400
2021-04-14,GOOGL,112.0954971,113.3714981,111.8010025,21002000
2021-04-14,TSLA,244.0766602,260.2633362,242.6766663,147052200
2021-04-15,AMC,9.899999619,10.22999954,9.579999924,45198900
2021-04-15,BBBY,24.54000092,24.62000084,23.34000015,6645700
2021-04-15,GME,39.11000061,41.5625,38.20000076,31427200
2021-04-15,GOOGL,114.2624969,114.8000031,112.5585022,29174000
2021-04-15,TSLA,246.2833405,247.8966675,240.4366608,83546700
2021-04-16,AMC,9.329999924,10.02999973,9.090000153,40696700
2021-04-16,BBBY,25.52000046,25.95999908,24.18000031,5435600
2021-04-16,GME,38.67250061,40.04999924,37.8125,20858800
2021-04-16,GOOGL,114.1374969,114.711998,113.5459976,26282000
2021-04-16,TSLA,246.593338,249.8033295,241.5333405,83938500
2021-04-19,AMC,9.659999847,9.81000042,9.380000114,32814300
2021-04-19,BBBY,25.09000015,26.37000084,24.95000076,5029800
2021-04-19,GME,41.09249878,43.79999924,40.58250046,42080800
2021-04-19,GOOGL,114.487999,115.2044983,113.5090027,30290000
2021-04-19,TSLA,238.2100067,241.8000031,230.6000061,119058600
2021-04-20,AMC,9.279999733,9.710000038,9.010000229,27008900
2021-04-20,BBBY,25.20999908,26.23999977,24.45000076,6951200
2021-04-20,GME,39.63249969,41.22249985,38.34000015,18634400
2021-04-20,GOOGL,113.9505005,114.9499969,112.8560028,22288000
2021-04-20,TSLA,239.6633301,245.75,236.8966675,106827000
2021-04-21,AMC,9.779999733,9.81000042,9.140000343,23598200
2021-04-21,BBBY,26.42000008,26.96999931,24.97999954,4656200
2021-04-21,GME,39.62749863,40.74499893,38.97999954,15251200
2021-04-21,GOOGL,113.9175034,114,112.2409973,23204000
2021-04-21,TSLA,248.0399933,248.2799988,232.6666718,93646500
2021-04-22,AMC,9.989999771,10.64999962,9.789999962,49923500
2021-04-22,BBBY,26.42000008,26.89999962,25.94000053,2320800
2021-04-22,GME,37.79249954,39.77500153,36.71500015,17383200
2021-04-22,GOOGL,112.6259995,114.4440002,112.0159988,24146000
2021-04-22,TSLA,239.8966675,251.2566681,239.3466644,106770900
2021-04-23,AMC,10.15999985,10.38000011,9.960000038,27465600
2021-04-23,BBBY,26.52000046,26.98999977,26.23999977,2007800
2021-04-23,GME,37.79499817,38.41500092,36.17499924,16116400
2021-04-23,GOOGL,114.9964981,115.3059998,113.0625,29066000
2021-04-23,TSLA,243.1333313,245.7866669,238.4866638,85110000
2021-04-26,AMC,11.5,11.96000004,10.56999969,78592900
2021-04-26,BBBY,25.85000038,26.85000038,25.56999969,2805800
2021-04-26,GME,42.23249817,43.66999817,37.18999863,42128400
2021-04-26,GOOGL,115.4964981,116.2265015,114.8659973,32038000
2021-04-26,TSLA,246.0666656,249.7666626,244.2033386,93115500
2021-04-27,AMC,11.46000004,12.22000027,11.22000027,51629800
2021-04-27,BBBY,26.39999962,27.23999977,26.01000023,3163100
2021-04-27,GME,44.44250107,47,43.29249954,35730800
2021-04-27,GOOGL,114.5490036,115.9225006,114.3079987,44386000
2021-04-27,TSLA,234.9133301,241.3333282,234.4499969,88311000
2021-04-28,AMC,10.85000038,11.39000034,10.64999962,39720500
2021-04-28,BBBY,26.20999908,26.44000053,25.80999947,1390200
2021-04-28,GME,44.64500046,45.49499893,41.50749969,23155600
2021-04-28,GOOGL,117.9520035,121.5690002,117.6610031,81106000
2021-04-28,TSLA,231.4666595,236.1666718,231.1999969,66813000
2021-04-29,AMC,10.19999981,11.03999996,10.09000015,37782900
2021-04-29,BBBY,26.01000023,26.5,25.51000023,2192800
2021-04-29,GME,44.04750061,45.21500015,42.6875,15041200
2021-04-29,GOOGL,119.6380005,120.2080002,118.6924973,41234000
2021-04-29,TSLA,225.6666718,234.0833282,222.8333282,86536200
2021-04-30,AMC,10.02999973,10.18000031,9.880000114,27741000
2021-04-30,BBBY,25.31999969,26.03000069,24.97999954,4043600
2021-04-30,GME,43.39749908,45.95000076,43.17499924,17734400
2021-04-30,GOOGL,117.6750031,119.0924988,117.3280029,44856000
2021-04-30,TSLA,236.4799957,238.4900055,222.0466614,122276100
2021-05-03,AMC,9.710000038,10.11999989,9.609999657,31251200
2021-05-03,BBBY,25.17000008,25.72999954,25,3182500
2021-05-03,GME,40.54999924,44.37250137,39.90250015,21044000
2021-05-03,GOOGL,117.1539993,119.0774994,116.7750015,28242000
2021-05-03,TSLA,228.3000031,235.3333282,226.8333282,81129300
2021-05-04,AMC,9.390000343,9.75,9.050000191,35222400
2021-05-04,BBBY,25.04999924,25.20000076,24.05999947,4476600
2021-05-04,GME,40.18249893,40.37250137,37.95000076,16030000
2021-05-04,GOOGL,115.3414993,116.2494965,112.8339996,44818000
2021-05-04,TSLA,224.5333405,227.8166656,219.2333374,89217900
2021-05-05,AMC,9.170000076,9.569999695,9.079999924,27608700
2021-05-05,BBBY,24.38999939,25.32999992,24.11000061,3460500
2021-05-05,GME,39.86999893,41.375,39.58250046,11221600
2021-05-05,GOOGL,115.7385025,116.75,115.4140015,26636000
2021-05-05,TSLA,223.6466675,228.4333344,222.4466705,65705700
2021-05-06,AMC,9,9.399999619,8.930000305,39586300
2021-05-06,BBBY,24.90999985,25.10000038,24.25,4353500
2021-05-06,GME,40.25249863,41.18000031,38.90000153,11771200
2021-05-06,GOOGL,116.8675003,116.8675003,114.6520004,25190000
2021-05-06,TSLA,221.1799927,227.0066681,216.6666718,83353800
2021-05-07,AMC,9.510000229,9.789999962,9.140000343,38245000
2021-05-07,BBBY,25.39999962,25.72999954,24.73999977,1818600
2021-05-07,GME,40.27750015,41.85250092,39.375,11738400
2021-05-07,GOOGL,117.5964966,118.5625,117.3079987,28898000
